times,angle_sun,angle_mercury,angle_venus,angle_mars,angle_jupiter,angle_saturn,angle_uranus,dist_sun,dist_mercury,dist_venus,dist_mars,dist_jupiter,dist_saturn,dist_uranus
1391904000,-0.8475134024,-0.9570930408,-0.0274856292,-0.1292766531,-1.8585885389,2.9613194336,-2.9516007738,146579701090.858,202494981217.147,116391966146.176,339347944157.253,835946785352.382,1266265885180.87,2674883693937.22
1392768000,-0.6693752004,-0.6575074827,0.1625133104,-0.018950375,-1.8307281872,2.9506180451,-2.9551264799,146231680304.228,211717067225.39,105420995114.331,347963568315.699,815071912451.628,1252833606723.46,2654244940272.73
1393632000,-0.4904719152,-0.3712780925,0.3441652541,0.0925056024,-1.8066133619,2.9380290968,-2.9600141527,145954448714.263,211437096378.376,94483785180.4859,355714474849.075,792766412611.337,1243585825939.8,2636643360163.12
1394496000,-0.3109846173,-0.0956771204,0.513811099,0.2050273694,-1.786812409,2.9242505548,-2.9660512119,145757113667.111,202970189425.913,83667672100.3339,362562796255.389,769528448202.978,1238911522338.91,2622704868720.49
1395360000,-0.1311164592,0.1697076629,0.6659298949,0.3185557858,-1.7718766515,2.9100740841,-2.9729673665,145646217952.216,185987949896.285,73102368200.9255,368480041134.868,745929633034.482,1239016206300.48,2612937270010.04
1396224000,0.0489147368,0.4107478831,0.7920824223,0.4330361058,-1.7622990339,2.8963260329,-2.9804457711,145625458510.995,159267324699.444,62996242372.5963,373447981456.821,722609827411.224,1243903223419.39,2607701407620.7
1397088000,0.2288848463,0.5592303699,0.8796049794,0.5484181109,-1.7584560725,2.8838020648,-2.9881390071,145695520614.271,124234458979.963,53701704452.3188,377459236274.262,700265741241.305,1253372211913.39,2607189824229.66
1397952000,0.4085721121,0.4570143565,0.9115772966,0.6646565156,-1.7605337261,2.873206859,-2.9956884023,145854042358.081,99089678873.9404,45821653902.0877,380517487361.97,679631220143.435,1267035081845.69,2611415458299.12
1398816000,0.5877657758,0.2834075768,0.8741273961,0.7817115494,-1.7684435751,2.8651087093,-3.002744555,146095717239.604,110593730062.033,40312735583.2912,382637311093.215,661447264135.327,1284346630754.68,2620211733419.46
1399680000,0.7662740753,0.344694778,0.7797451692,0.899549517,-1.7817441518,2.8599145273,-3.0089866725,146412535286.369,139529188803.36,38329782141.5676,383843631922.792,646421077639.67,1304644575138.41,2633243945138.52
1400544000,0.9439310161,0.5344993585,0.6835372559,1.0181431756,-1.7995909677,2.8578654963,-3.0141385976,146794146822.569,165917963491.546,40493163907.8742,384170838702.63,635176018129.485,1327192983581.54,2650030408930.55
1401408000,1.1206013959,0.7742703131,0.641637908,1.1374717835,-1.8207422415,2.8590494576,-3.0179800678,147228302046.386,185918405810.423,46294059368.1168,383661596479.48,628198107132.088,1351223782603.34,2669970757935.48
1402272000,1.2961842708,1.0418266489,0.6679523392,1.2575208546,-1.84363906,2.8634240288,-3.0203526417,147701300341.338,199476509918.418,54624727489.5812,382365401219.396,625788462701.361,1375972638436.84,2692378262820.47
1403136000,1.4706150138,1.3342654802,0.7491466739,1.3782816164,-1.866556609,2.8708443943,-3.0211605835,148198458784.306,206212658291.238,64524553443.017,380336992585.423,628032447335.937,1400707309198.15,2716513030683.92
1404000000,1.6438659389,1.6538125102,0.8684055753,1.4997501309,-1.8877954344,2.8810909779,-3.0203676229,148704609359.583,203878749703.483,75364643448.4596,377634730724.714,634793698914.858,1424748119580.8,2741613437212.24
1404864000,1.8159455735,1.9928892204,1.013136031,1.6219260805,-1.9058640882,2.8938939525,-3.0179908215,149204590596.428,187465556838.397,86757388693.4514,374318993328.028,645734793334.789,1447481283258.25,2766923936323.03
1405728000,1.9868966708,2.2993296917,1.1750296827,1.7448112026,-1.9196085531,2.9089531048,-3.0140928232,149683704493.164,154432963521.017,98454321470.4694,370450645037.072,660358842842.883,1468366335737.75,2791718196435.31
1406592000,2.1567933595,2.4753978338,1.3487480088,1.8684074897,-1.9282668793,2.9259527313,-3.0087736004,150128125369.558,116814366253.937,110282810846.471,366089617862.661,678061540666.124,1486939152715.37,2815317292624.97
1407456000,2.3257376621,2.4661739775,1.5308410884,1.9927151883,-1.9314546539,2.9445719435,-3.0021625292,150525258095.821,91421797813.8299,122111531996.492,361293629913.41,698182773569.311,1502811922483.54,2837103214489.14
1408320000,2.4938556602,2.3485525236,1.719046208,2.1177306676,-1.929104464,2.9644910969,-2.9944113334,150864035690.307,86002070798.2801,133832122933.07,356117058097.217,720050041291.668,1515671258042.16,2856528321775.01
1409184000,2.6612934262,2.3013132499,1.9118562179,2.2434442206,-1.9213860682,2.9853951556,-2.9856881693,151135157456.735,97619763664.6068,145349508779.872,350609971167.968,743010223334.638,1525275395619.97,2873121555247.58
1410048000,2.828212871,2.3871983832,2.1082539769,2.3698378585,-1.9086278878,3.0069747634,-2.9761729147,151331273640.441,118736511041.017,156576962855.638,344817319744.227,766449774128.13,1531451195234.94,2886492245672.27
1410912000,2.9947875849,2.5778014794,2.3075457703,2.4968831455,-1.8912513236,3.0289256962,-2.9660535843,151447120899.462,144468032305.371,167433837016.915,338778281214.158,789805424169.245,1534091457870.49,2896332300560.44
1411776000,-3.121986567,2.8487679573,2.5092542044,2.6245391363,-1.8697217686,3.0509472651,-2.9555236974,151479614453.51,171356899506.613,177844915070.452,332525755306.676,812568111766.572,1533152911404.54,2902417436312.71
1412640000,-2.955554261,-3.0951710761,2.7130476087,2.7527504434,-1.8445155001,3.0727401521,-2.9447803745,151427899397.971,192727209936.746,187740746934.028,326086007922.383,834282669017.553,1528655074105.76,2904607967321.11
1413504000,-2.7889165786,-2.7204684906,2.9186922977,2.8814454549,-1.8160995554,3.0940041032,-2.9340229129,151293364018.591,197978681439.406,197058560704.278,319478467123.898,854545245955.444,1520680095518.78,2902849509664.39
1414368000,-2.6218937883,-2.3687645044,3.1260198268,3.010534726,-1.7849212611,3.1144358987,-2.9234515752,151079611380.451,186020818149.526,205743514197.799,312715672275.465,872999883107.488,1509373566204.41,2897173793180.58
1415232000,-2.4543147314,-2.0684080476,-2.9482811436,3.1399095258,-1.7514044639,3.1337280357,-2.9132663239,150792395916.887,165742280988.506,213750016306.954,305803386064.118,889335144737.66,1494946183386.54,2887699610658.81
1416096000,-2.2860209121,-1.8244574884,-2.7379396234,-3.0137448004,-1.7159501652,-3.1316166789,-2.9036652305,150439523550.33,143018843639.997,221042913232.566,298740879102.63,903281368859.465,1477676041819.33,2874633770430.88
1416960000,-2.1168706028,-1.6499325625,-2.5262253724,-2.8842088673,-1.6789398982,-3.1155421849,-2.894842291,150030704483.822,120261033009.284,227598361276.598,291521395752.823,914608841752.287,1457911176494.04,2858271751393.22
1417824000,-1.9467429376,-1.5822733812,-2.3132154827,-2.7548423697,-1.6407407111,-3.1015467768,-2.8869843944,149577355891.303,100125401347.626,233404223201.99,284132807249.773,923127038838.251,1436071806453.84,2838997589177.42
1418688000,-1.7755419265,-1.6679739863,-2.0989852607,-2.6258442651,-1.6017110129,-3.0899343313,-2.8802672197,149092353283.487,89908676501.9926,238459878718.621,276558463876.749,928684964809.869,1412651523649.2,2817282365525.45
1419552000,-1.603200231,-1.8059821284,-1.8836121614,-2.4974397746,-1.5622067933,-3.0809879608,-2.8748499025,148589727088.221,102188679945.18,242775413635.01,268778247684.808,931172552713.708,1388216423421.91,2793680524124.89
1420416000,-1.4296824939,-1.7534897866,-1.6671784261,-2.3698825693,-1.5225878916,-3.0749536153,-2.8708684227,148084302726.256,137517755314.137,246370187114.651,260769817202.309,930523018993.87,1363400930504.48,2768823135864.55
1421280000,-1.2549880753,-1.5044207959,-1.4497733184,-2.243457752,-1.4832241005,-3.0720187422,-2.8684278359,147591289325.007,175725654443.545,249270848714.872,252510041393.608,926716026017.345,1338898907797.75,2743407237990.63
1422144000,-1.079152783,-1.1904124276,-1.2314944705,-2.1184859288,-1.4445008815,-3.072286661,-2.8675937051,147125817801.177,199953573419.072,251508965300.106,243976587450.051,919781460520.987,1315448568015.65,2718180445225.48
1423008000,-0.9022494919,-0.8811355955,-1.0124489337,-1.9953288567,-1.4068244844,-3.0757486183,-2.8683833804,146702442527.674,210069969705.052,253118405077.949,235149649805.668,909803598772.454,1293809998168.42,2693920340124.22
1423872000,-0.724387355,-0.5891497694,-0.7927537788,-1.8743972505,-1.3706261675,-3.0822571755,-2.8707580834,146334632518.189,210068458418.406,254132682258.705,226013791979.183,896925396667.342,1274734778641.9,2671408606592.82
1424736000,-0.5457093938,-0.3123118854,-0.5725362684,-1.756161556,-1.336365083,-3.0915062447,-2.874617007,146034271079.454,201977643011.107,254582442141.433,216559887002.471,881352619088.367,1258928411597.71,2651400552579.19
1425600000,-0.3663884129,-0.0494817183,-0.3519335146,-1.6411667689,-1.3045291823,-3.1030240244,-2.8797947584,145811187766.877,185971861654.044,254493243902.048,206787161098.305,863357501085.493,1247007975762.78,2634591486069.58
1426464000,-0.1866213312,0.1888337672,-0.1310917519,-1.53005273,-1.2756331865,-3.116184421,-2.8860633359,145672754997.663,161202522386.824,253883810997.795,196705388827.842,843281615075.255,1239459284060.87,2621582244603.59
1427328000,-0.0066221242,0.3499670532,0.0898348417,-1.4235817502,-1.2502122495,-3.1302396935,-2.8931394012,145623575317.419,128320355009.263,252764851156.329,186337339279.547,821537562853.548,1236599244381.91,2612846839989.93
1428192000,0.1733862864,0.2868598471,0.3106858127,-1.3226758531,-1.2288094509,3.1388130096,-2.9006968792,145665279695.622,100789079571.497,251138487876.125,175721658605.299,798609012586.979,1238549428420.32,2608705476522.21
1429056000,0.3531806398,0.0900513802,0.5312961221,-1.2284660738,-1.2119547578,3.1254266535,-2.9083840234,145796459599.804,108340154755.85,248998391748.83,164916508813.962,775048443687.662,1245225561562.4,2609305952794.72
1429920000,0.532546013,0.1293152874,0.7514980224,-1.142355559,-1.2001328373,3.1135513391,-2.915843249,146012735184.383,138530555530.712,246330559406.881,154004416427.246,751471666699.531,1256344916443.97,2614615631800.97
1430784000,0.7112839729,0.3176550534,0.971122749,-1.0660950672,-1.1937374986,3.1038384141,-2.9227314788,146306945645.452,166784755086.581,243114708150.65,143098981304.494,728547856503.304,1271450204690.06,2624424886746.72
1431648000,0.8892196936,0.558266813,1.1900018984,-1.0018602955,-1.1930122485,3.0967893722,-2.9287386595,146669452678.893,187745495499.169,239326189516.364,132354231529.827,706983508140.583,1289945638313.53,2638361452209
1432512000,1.066207704,0.8236431924,1.4079683122,-0.9522979725,-1.1979801697,3.0927406857,-2.9336024961,147088539550.019,201491829477.207,234938301893.208,121977324002.54,687498662998.515,1311139263263.39,2655913772360.16
1433376000,1.2421360525,1.1095863148,1.6248562919,-0.9204595101,-1.20837238,3.091867884,-2.9371182146,147550873177.213,208084496734.076,229924825109.127,112244423904.961,670794302703.83,1334285712522.66,2676460522638.67
1434240000,1.4169288174,1.4184674786,1.8405010118,-0.9094562384,-1.2235716129,3.0942036346,-2.9391430459,148042002230.101,206051432219.157,224262623528.978,103516761724.004,657511354955.254,1358624802859.08,2699303126180.99
1435104000,1.5905470458,1.7474842213,2.0547369601,-0.9215776595,-1.2425927448,3.099663558,-2.9395959201,148546862694.595,191410129522.794,217934109944.452,96247235547.8525,648184415655.671,1383413238235.1,2723698289234.27
1435968000,1.7629882444,2.058589549,2.2673948197,-0.9566833861,-1.2641203046,3.1080742169,-2.9384533959,149050266755.774,160265991625.182,210929420533.778,90957335961.5545,643196500682.936,1407948432038.32,2748888168065.93
1436832000,1.9342847114,2.2502692399,2.4782967328,-1.0102773234,-1.2866104484,3.1191993167,-2.935743086,149537359374.177,121175414584.332,203248152727.742,88158821924.068,642743456503.975,1431584798627.03,2774126594902.43
1437696000,2.1045009123,2.240458571,2.6872487844,-1.0728177558,-1.3084436126,3.1327618687,-2.9315358093,149994034854.905,93523196398.5039,194900599101.178,88219131486.1878,646816387525.276,1453743624943.1,2798700578377.39
1438560000,2.2737302527,2.1112379292,2.8940298402,-1.1319753097,-1.3280939083,-3.1347238457,-2.9259374939,150407303608.338,87816066398.7096,185908432789.751,91232636342.737,655206753423.62,1473917969179.12,2821946988517.12
1439424000,2.44209139,2.063561552,3.0983749738,-1.1770035621,-1.3442741541,-3.1171985946,-2.919081575,150765601223.133,99960416959.7351,176304917034.07,96993086205.8015,667532869853.734,1491674029531.76,2843264817691.62
1440288000,2.6097242678,2.1535815095,-2.9832342416,-1.2018616825,-1.3560259574,-3.098161822,-2.9111223376,151059044239.134,120809971244.222,166134737922.39,105088565834.775,683281101347.32,1506650263468.54,2862123708521.18
1441152000,2.7767860126,2.3442659002,-2.7848647556,-1.205268363,-1.3627456565,-3.0779256551,-2.9022294131,151279633400.39,145188979686.21,155453672384.43,115039378353.735,701852481095.927,1518555296343.11,2878069560402.31
1442016000,2.9434468142,2.6086806708,-2.5902978831,-1.1889276746,-1.3641570228,-3.056798102,-2.8925834488,151421409393.453,170251340911.7,144328342600.703,126397134120.348,722606390160.484,1527165423782.96,2890728036310.64
1442880000,3.1098858378,2.93702912,-2.4003699909,-1.1557406814,-1.3602519359,-3.0350828733,-2.8823728421,151480563000.012,191127811906.531,132836418198.677,138785920913.87,744896009077.905,1532322286689.45,2899806702640.21
1443744000,-3.006898167,-2.973728389,-2.2162847078,-1.1087191207,-1.3512201723,-3.0130805235,-2.871791356,151455502730.518,198159633481.15,121067879452.159,151905502355.757,768093674083.728,1533931117843.66,2905096407056.59
1444608000,-2.8403496412,-2.6117936315,-2.039813229,-1.0505141891,-1.3373833948,-2.9910903864,-2.8610363802,151346879919.525,186701615059.532,109128113390.293,165518958693.067,791606830219.805,1531959818389.47,2906472359015.2
1445472000,-2.6734721313,-2.3019474146,-1.8736176409,-0.9832919297,-1.3191411543,-2.9694128639,-2.85030759,151157575317.328,164993802920.57,97144462583.7788,179437421748.527,814886554414.923,1526438990569.92,2903895204105.53
1446336000,-2.5060911198,-2.0540416929,-1.7217778791,-0.9087594835,-1.2969310984,-2.9483516471,-2.8398057335,150892653043.239,140779824080.311,85278994000.1895,193506808644.716,837430954946.578,1517462952996.24,2897412231035.35
1447200000,-2.3380434081,-1.8802419672,-1.590634978,-0.8282401402,-1.2712022777,-2.9282154502,-2.8297312819,150559271277.378,117400580988.692,73752901833.8786,207597652308.047,858785493126.782,1505191658528.71,2887158682357.19
1448064000,-2.1691812324,-1.8142170397,-1.4900052025,-0.7427533787,-1.2423990391,-2.9093187848,-2.8202826688,150166546412.823,97670872219.9561,62892344961.3002,221597753598.579,878541810877.302,1489853321738.01,2873358973901.43
1448928000,-1.9993763878,-1.8925700313,-1.4342346864,-0.6530845573,-1.210952776,-2.8919812252,-2.8116538547,149725369346.191,88062168886.4024,53209452922.2347,235407055933.702,896336168318.573,1471747432680.17,2856327460478.32
1449792000,-1.8285242483,-2.0206910332,-1.4400064669,-0.5598409572,-1.1772791361,-2.8765245068,-2.8040309643,149248171059.336,98991672799.3271,45513942727.9831,248934192427.874,911848202304.265,1451247669005.26,2836468213462.03
1450656000,-1.6565475833,-1.9823473258,-1.512365696,-0.4634952741,-1.1417788103,-2.8632666992,-2.7975877899,148748637876.562,131853870446.306,40928971142.9796,262094276216.799,924800408309.152,1428804028350.18,2814273120957.59
1451520000,-1.4834000049,-1.7464084492,-1.6186566465,-0.3644188713,-1.1048405333,-2.8525126362,-2.7924800234,148241388349.91,170827457035.503,40448569802.0498,274807631755.104,934958540958.017,1404943277583.61,2790317491103.14
1452384000,-1.309068981,-1.4263209595,-1.696040532,-0.2629070624,-1.066845343,-2.8445398527,-2.788838215,147741608141.468,197250207408.188,44088612046.625,286999231924.551,942132955073.347,1380266586129.59,2765252272077.3
1453248000,-1.1335782422,-1.1063010925,-1.7064113174,-0.1591982023,-1.0281714376,-2.8395795831,-2.786759652,147264600631.14,208223407905.369,50837696448.9989,298598662963.575,946180775762.349,1355442988681.88,2739792009336.41
1454112000,-0.9569889719,-0.8069538641,-1.6516760243,-0.0534879868,-0.9891991576,-2.8377929842,-2.7862995997,146825266284.593,208274242893.781,59511988635.1719,309540523437.827,947008735040.968,1331197195924.22,2714697800010.01
1454976000,-0.7793994123,-0.527286465,-1.548390029,0.0540598337,-0.9503157999,-2.8392438072,-2.787462638,146437571357.351,200254209204.162,69262938175.738,319765164387.702,944576468375.707,1308290422753.09,2690754880937.71
